DATA_END_YY,DATA_START_YY,DTACYCLE_CD,DTACYCLE_NM,OPEN_STATE,RPSTUI_NM,STATBL_CMMT,STATBL_ID,STATBL_IDTFR,STATBL_NM,STAT_ID,TOP_ORG_NM,V_ORDER
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00428,,임대동향 순영업소득(2019년)_소규모 상가,S237220284,한국부동산원,549066
2019,2019,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00429,,임대동향 순영업소득(2019년)_집합 상가,S237220284,한국부동산원,549067
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00123,,(월) 월세통합가격지수_단독주택,S234820263,한국부동산원,549109
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00124,,(월) 월세가격지수_단독주택,S234820263,한국부동산원,549110
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00125,,(월) 준월세가격지수_단독주택,S234820263,한국부동산원,549111
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",A_2024_00126,,(월) 준전세가격지수_단독주택,S234820263,한국부동산원,549112
2024,2015,MM,월,Y,기준시점 : 2026.01.=100.0,"※조사ㆍ통계문의 : 부동산통계처 주택통계부(053-663-8505,512)",T247893131787876,,(월) 연령별 월세가격지수_단독주택,S234820263,한국부동산원,549113
2018,2017,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00422,,임대동향 순영업소득(2017년~2018년)_오피스,S237220284,한국부동산원,550068
2018,2017,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00423,,임대동향 순영업소득(2017년~2018년)_중대형 상가,S237220284,한국부동산원,550069
2018,2017,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00424,,임대동향 순영업소득(2017년~2018년)_소규모 상가,S237220284,한국부동산원,550070
2018,2017,QY,분기,Y,,"※조사ㆍ통계문의 : 부동산통계처 상업자산통계부(053-663-8536,8538,8535)",A_2024_00425,,임대동향 순영업소득(2017년~2018년)_집합 상가,S237220284,한국부동산원,550071
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00128,,(월) 평균매매가격_단독주택,S234820263,한국부동산원,550114
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00129,,(월) 평균단위매매가격_단독주택,S234820263,한국부동산원,550115
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00130,,(월) 중위매매가격_단독주택,S234820263,한국부동산원,550116
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00131,,(월) 중위단위매매가격_단독주택,S234820263,한국부동산원,550117
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00132,,(월) 평균전세가격_단독주택,S234820263,한국부동산원,551118
2024,2012,MM,월,Y,,"※ 조사·통계 문의: 부동산통계처 주택통계부(053-663-8505, 8512)
※ 평균(중위)가격 이용시 유의사항
· 주택가격동향조사의 보조지표인 평균가격은 표본의 가격분포에 민감하게 반응하므로 지수의 변동률과 다를 수 있으며, 정기표본보정, 표본확대(‘15.1월, ’15.7월, ‘16.9월, ’19.1월, ‘20.1월, '23.1월, '24.1월, '25.4월) 및 표본 전면 재설계(’17.2월, ‘21.7월)에 의한 표본구성 및 재고량 변화에 따른 가중치 조정, 평균·중위가격 상위단위 산정 방식 변경 등으로 변동이 발생되어 시계열 해석 시 유의하여야 함
· 그러므로 평균가격은 지역 내 가격 변동률을 산정하는데 활용하는 것은 적절하지 않으며, 당월의 지역 간 가격 수준 비교를 위해 활용하는 것이 적절함
-(표본 구성 변화로 변동하는 경우) 해당지역에 고가(저가) 신규주택 증가로 인한 표본 선정으로 전월 평균가격과 불연속이 나타나는 경우 ex) 경기 하남 미사지구 표본증가로 기존 평균가격 보다 높게 산정
-(가중치 변경으로 변동하는 경우(’21년6월까지 적용)) 지역 내 대규모 주택 멸실 혹은 신축으로 인해 가중치가 과도하게 변경되어 불연속이 나타나는 경우 ex) 서울 동남권 재건축에 따른 멸실 증가로 가중치 비율 감소하며 서울 전체 평균가격에 영향
-(평균·중위가격 상위단위 선정 방식 변경(‘21년7월부터 적용)) 상위 단위 내 표본을 기준으로 시군구 재고량 가중 없이 산정 ex) 서울 내 시군구(하위단위) 평균·중위가격에 재고량 가중을 하여 서울(상위단위)을 생산하는 것이 아닌, 서울 내 표본을 기준으로 재고량 가중 없이 단순 서울 평균·중위가격 생산",A_2024_00133,,(월) 평균단위전세가격_단독주택,S234820263,한국부동산원,551119
